Date,User,Message
2023-03-22 00:22:53,"뿌까","이모티콘"
2023-03-22 00:23:04,"원상이","우렁차다"
2023-03-22 00:23:14,"웅시기","소리가 깔끔함"
2023-03-22 00:23:21,"뿌까","개시원 함"
2023-03-22 00:23:22,"다슬","안들었는데도"
2023-03-22 00:23:22,"원상이","백점이야"
2023-03-22 00:23:23,"다슬","역겨워"
2023-03-22 00:23:24,"Yeon","가죽피리"
2023-03-22 00:23:32,"Yeon","솔로"
2023-03-22 00:23:40,"원상이","프로 수준의"
2023-03-22 00:23:46,"원상이","방귀엿음"
2023-03-22 00:23:46,"웅시기","ㄹㅇ"
2023-03-22 00:23:50,"뿌까","고마워"
2023-03-22 00:23:59,"다슬","오빠는 진짜"
2023-03-22 00:24:03,"다슬","여자 어케 만날라그래"
2023-03-22 00:24:08,"유지수","못만나"
2023-03-22 00:24:09,"뿌까","칭찬 부끄럽네"
2023-03-22 00:24:10,"원상이","됏어"
2023-03-22 00:24:12,"유지수","저런거 받아주는년이"
2023-03-22 00:24:15,"유지수","여기방말고 어딧는데"
2023-03-22 00:24:17,"유지수",";;"
2023-03-22 00:24:20,"원상이","도파민이 이만큼"
2023-03-22 00:24:22,"다슬","자기소개함?"
2023-03-22 00:24:22,"원상이","잇는데"
2023-03-22 00:24:23,"웅시기","그럼여기서 만나"
2023-03-22 00:24:24,"뿌까","은근 잇음"
2023-03-22 00:24:25,"유지수","평생 본심을 숨가며 살아야됨"
2023-03-22 00:24:27,"뿌까","야갤 죽쳐라"
2023-03-22 00:24:28,"원상이","연애 뭐하러해"
2023-03-22 00:24:30,"웅시기","@유지수 "
2023-03-22 00:24:30,"뿌까","메잋플이나"
2023-03-22 00:24:31,"Yeon","어머어머"
2023-03-22 00:24:50,"Yeon","안숨기고"
2023-03-22 00:24:56,"뿌까","일처다부제"
2023-03-22 00:24:56,"Yeon","남편을 심인성 인포턴츠로"
2023-03-22 00:24:57,"다슬","좆ㄱ같은거 나왔네"
2023-03-22 00:24:58,"Yeon","만들기"
2023-03-22 00:25:02,"뿌까","하면 내밑으로 들어올 사람 "
2023-03-22 00:25:03,"유지수","아 뭐저딴"
2023-03-22 00:25:04,"뿌까","구한다"
2023-03-22 00:25:06,"유지수","이모티콘을 처만드노"
2023-03-22 00:25:11,"다슬","이모티콘"
2023-03-22 00:25:17,"뿌까","@웅시기 "
2023-03-22 00:25:17,"웅시기","이모티콘"
2023-03-22 00:25:25,"유지수","너무역겹다"
2023-03-22 00:25:26,"뿌까","웅식아"
2023-03-22 00:25:29,"웅시기","왜불러?"
2023-03-22 00:25:34,"뿌까","내 두번째 남편이 돼죠"
2023-03-22 00:25:41,"웅시기","첫번째는 누구야?"
2023-03-22 00:25:42,"다슬","앞뒤로 꽂"
2023-03-22 00:25:45,"뿌까","원묵이"
2023-03-22 00:25:51,"뿌까","넌 첩이야"
2023-03-22 00:25:52,"웅시기","원묵이 죽으면"
2023-03-22 00:25:52,"원상이","이모티콘"
2023-03-22 00:25:54,"원상이","이모티콘"
2023-03-22 00:25:58,"웅시기","내가 첫번째가 될수있어?"
2023-03-22 00:25:59,"뿌까","원묵이 죽으면"
2023-03-22 00:26:02,"뿌까","너가"
2023-03-22 00:26:04,"뿌까","ㅇㅇ 정실이야"
2023-03-22 00:26:07,"유지수","이모티콘"
2023-03-22 00:26:12,"웅시기","🪓기억할게❤"
2023-03-22 00:26:12,"유지수","이 꼬질 이모티콘"
2023-03-22 00:26:14,"유지수","너무귀여워"
2023-03-22 00:26:21,"유지수","진짜 존나 꼬집고싶어 ㅠ"
2023-03-22 00:26:22,"뿌까","자라"
2023-03-22 00:26:24,"유지수","이모티콘"
2023-03-22 00:26:24,"Yeon","원묵이 장수할거같아"
2023-03-22 00:26:25,"뿌까","애들아"
2023-03-22 00:26:27,"유지수","꼬질~"
2023-03-22 00:26:28,"뿌까","ㅇㅇ"
2023-03-22 00:26:30,"뿌까","걘 장수해"
2023-03-22 00:26:31,"유지수","긁적극적"
2023-03-22 00:26:34,"뿌까","가끔 지몸 존나 챙겨서"
2023-03-22 00:26:39,"뿌까","한 번 약올랏능게"
2023-03-22 00:26:40,"뿌까","데"
2023-03-22 00:26:43,"뿌까","참음"
2023-03-22 00:26:46,"원상이","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2023-03-22 00:26:50,"뿌까","먼지 알려나"
2023-03-22 00:27:22,"뿌까","나두 오래살구시퍼"
2023-03-22 00:27:34,"원상이","식단부터 해"
2023-03-22 00:27:35,"뿌까","이모티콘"
2023-03-22 00:27:39,"뿌까","햇자나"
2023-03-22 00:27:40,"뿌까","샐러그"
2023-03-22 00:27:42,"뿌까","죽을래? "
2023-03-22 00:27:44,"원상이","맞네"
2023-03-22 00:27:47,"다슬","이모티콘"
2023-03-22 00:27:48,"원상이","낼도 해"
2023-03-22 00:27:52,"Yeon","난 남편이 오래 "
2023-03-22 00:27:54,"뿌까","그래"
2023-03-22 00:27:54,"Yeon","살앗음 조켓음"
2023-03-22 00:27:56,"뿌까","잘 가 언니"
2023-03-22 00:27:57,"Yeon","이모티콘"
2023-03-22 00:27:58,"뿌까","아"
2023-03-22 00:27:58,"다슬","왜?"
2023-03-22 00:27:59,"원상이","아"
2023-03-22 00:28:05,"뿌까","남편이 오래 라는 줄"
2023-03-22 00:28:06,"원상이","당 관리"
2023-03-22 00:28:11,"뿌까","식단 관리해줘"
2023-03-22 00:28:11,"원상이","잘 하셔야하는디"
2023-03-22 00:28:17,"뿌까","긐데 저벜에"
2023-03-22 00:28:19,"유지수","나 4년전 건강검진때"
2023-03-22 00:28:20,"뿌까","드시는 거 보니까"
2023-03-22 00:28:22,"웅시기","애들아"
2023-03-22 00:28:22,"유지수","혈당 101나왓자나"
2023-03-22 00:28:24,"뿌까","소식 하시던데"
2023-03-22 00:28:24,"웅시기","주목"
2023-03-22 00:28:26,"Yeon","당관리전혀안됨"
2023-03-22 00:28:30,"웅시기","중대발표"
2023-03-22 00:28:31,"유지수","ㄷㄷ 언제죽을지 몰라잉"
2023-03-22 00:28:32,"뿌까","당 아니냐? "
2023-03-22 00:28:34,"원상이","잘자"
2023-03-22 00:28:35,"Yeon","옹"
2023-03-22 00:28:36,"유지수","은정이랑 붙음?"
2023-03-22 00:28:37,"웅시기","사랑해💏"
2023-03-22 00:28:42,"유지수","ㅜㅜ"
2023-03-22 00:28:43,"뿌까","나두"
2023-03-22 00:28:44,"뿌까","사랑해"
2023-03-22 00:28:45,"Yeon","이모티콘"
2023-03-22 00:28:47,"뿌까","첩 웅식아"
2023-03-22 00:28:51,"원상이","Luv u all <3"
2023-03-22 00:28:54,"뿌까","케겔 운동 ㅈㄴ 열심히 하고"
2023-03-22 00:28:55,"다슬","첩식나"
2023-03-22 00:28:57,"뿌까","너 요즘 뒷보지사"
2023-03-22 00:28:58,"뿌까","가"
2023-03-22 00:28:58,"다슬","첩식아"
2023-03-22 00:29:00,"뿌까","헐렁 하더라"
2023-03-22 00:29:11,"웅시기","이모티콘"
2023-03-22 00:29:14,"유지수","뒷보댕 힘조"
2023-03-22 00:29:15,"유지수","됴됴됴"
2023-03-22 00:29:18,"유지수","쀼.젤.라.또."
2023-03-22 00:29:19,"다슬","이모티콘"
2023-03-22 00:29:25,"다슬","근데 너네"
2023-03-22 00:29:26,"뿌까","지수야"
2023-03-22 00:29:29,"웅시기","내 뒷보지 비싸"
2023-03-22 00:29:30,"뿌까","101 이면 당아니냐? "
2023-03-22 00:29:31,"다슬","만나면 왜 이런 얘기 안해?"
2023-03-22 00:29:35,"Yeon","아냐아냥"
2023-03-22 00:29:35,"뿌까","난 밖애선"
2023-03-22 00:29:36,"웅시기","근대 너네들이라면"
2023-03-22 00:29:37,"뿌까","정상아야"
2023-03-22 00:29:38,"뿌까","이야"
2023-03-22 00:29:39,"유지수","100 이상부터 위험이야"
2023-03-22 00:29:42,"뿌까","ㅇㅎ"
2023-03-22 00:29:43,"원상이","만나면 어케"
2023-03-22 00:29:43,"웅시기","얼마든지 열어줄수잏어"
2023-03-22 00:29:46,"원상이","이런얘길해"
2023-03-22 00:29:49,"뿌까","그니까"
2023-03-22 00:29:49,"유지수","근데 난 101이니까 정상과 근접하지"
2023-03-22 00:29:54,"유지수","그래서 못본척했음"
2023-03-22 00:29:54,"웅시기","맞아 이런이야기"
2023-03-22 00:29:55,"Yeon","지수"
2023-03-22 00:29:55,"뿌까","다 빨개 벗고 잇으면 하지"
2023-03-22 00:29:59,"Yeon"," 관리하라고저번에"
2023-03-22 00:29:59,"웅시기","손가락으로만하지"
2023-03-22 00:30:00,"Yeon","나왓자나"
2023-03-22 00:30:07,"웅시기","입밖으로는 못꺼내"
2023-03-22 00:30:09,"뿌까","ㅇㅇ"
2023-03-22 00:30:10,"뿌까","나두"
2023-03-22 00:30:17,"유지수","101이먄 뭐~~~~ 정상이지 정상"
2023-03-22 00:30:17,"Yeon","그럼 관리해야지"
2023-03-22 00:30:19,"뿌까","나 본 사람은 알거야"
2023-03-22 00:30:22,"뿌까","뿌까 "
2023-03-22 00:30:22,"유지수","100이나 101이나"
2023-03-22 00:30:26,"뿌까","매우 정상인이라는 것을"
2023-03-22 00:30:28,"뿌까","이모티콘"
2023-03-22 00:30:30,"유지수","하하+!"
2023-03-22 00:30:33,"웅시기","뿌까 춘식이 닮았데"
2023-03-22 00:30:34,"유지수","이모티콘"
2023-03-22 00:30:38,"유지수","맞아 춘식이닮음"
2023-03-22 00:30:40,"웅시기","노랗고 동글동글함"
2023-03-22 00:30:46,"뿌까","조음"
2023-03-22 00:30:49,"뿌까","흥분댐"
2023-03-22 00:30:54,"뿌까","춘식이 닮앗다는 말 듣고"
2023-03-22 00:30:56,"뿌까","삼연딸침"
2023-03-22 00:30:57,"Yeon","사진"
2023-03-22 00:31:01,"Yeon","쉬즈 곤.."
2023-03-22 00:31:04,"뿌까","에미넴인데요"
2023-03-22 00:31:06,"유지수","몰카찍혓노"
2023-03-22 00:31:10,"유지수","시발 ㅋㅋㅋ진짜 에미넴이네"
2023-03-22 00:31:13,"웅시기","내친구 닮았다"
2023-03-22 00:31:15,"뿌까","ㅋㅋㅋㅋ ㅋ ㅋ ㅋ ㅋㅋㅋ"
2023-03-22 00:31:16,"뿌까"," ㅜ ㅜ"
2023-03-22 00:31:30,"뿌까","북가 더 노래질개"
2023-03-22 00:31:31,"유지수","저 앞에 항공점퍼 입은 아재는"
2023-03-22 00:31:33,"뿌까","춘식아 기다려"
2023-03-22 00:31:34,"원상이","애들아 진짜"
2023-03-22 00:31:35,"유지수","안에 깔깔이를 입은거야?"
2023-03-22 00:31:37,"원상이","잘자"
2023-03-22 00:31:43,"뿌까","ㅇㅇ 나도 잘래"
2023-03-22 00:31:45,"뿌까","디질거같음"
2023-03-22 00:31:47,"뿌까","이모티콘"
2023-03-22 00:31:50,"뿌까","내일 더 얘기하자"
2023-03-22 00:31:54,"뿌까","예쁘니들아"
2023-03-22 00:31:55,"웅시기","잘자 아기춘식아"
2023-03-22 00:31:55,"원상이","이모티콘"
2023-03-22 00:31:56,"유지수","나두 자야되는데"
2023-03-22 00:32:02,"Yeon","내 경정맥을"
2023-03-22 00:32:02,"유지수","자장가 불러줄사람1❤️❤️"
2023-03-22 00:32:03,"뿌까","춘식이 넘 조음"
2023-03-22 00:32:06,"Yeon","압박.."
2023-03-22 00:32:06,"유지수","아"
2023-03-22 00:32:06,"뿌까","나"
2023-03-22 00:32:08,"유지수","야"
2023-03-22 00:32:09,"유지수","원상아"
2023-03-22 00:32:16,"원상이","ㅇㅇ"
2023-03-22 00:32:23,"뿌까","음성메시지"
2023-03-22 00:32:26,"유지수","아니다 낼 말하면되겟다"
2023-03-22 00:32:28,"유지수","감자탕파티"
2023-03-22 00:32:39,"원상이","뭐하는거야~"
2023-03-22 00:32:44,"유지수","금요일에 감자탕드실붐❤️❤️"
2023-03-22 00:32:47,"원상이","진짜 개느글거려"
2023-03-22 00:32:49,"뿌까","야"
2023-03-22 00:32:52,"뿌까","지수야 저거 들어"
2023-03-22 00:32:57,"원상이","나나나나"
2023-03-22 00:32:57,"뿌까","줘"
2023-03-22 00:33:00,"유지수","사 까지 듣고 껏어"
2023-03-22 00:33:03,"뿌까","아왜.. "
2023-03-22 00:33:06,"뿌까","이모티콘"
2023-03-22 00:33:06,"Yeon","남편잇어서"
2023-03-22 00:33:08,"Yeon","못드러 "
2023-03-22 00:33:11,"뿌까","같이"
2023-03-22 00:33:11,"Yeon","이모티콘"
2023-03-22 00:33:12,"뿌까","들어줘"
2023-03-22 00:33:15,"뿌까","이상한거아나야"
2023-03-22 00:33:17,"뿌까",";; "
2023-03-22 00:33:19,"뿌까","자장가야"
2023-03-22 00:33:23,"유지수","금요일 감자탕파티 모집해요❤️❤️"
2023-03-22 00:33:29,"원상이","나나나나"
2023-03-22 00:33:29,"뿌까","시발 ㅠ"
2023-03-22 00:33:33,"뿌까","나 병원 가는데아현"
2023-03-22 00:33:39,"Yeon","사진"
2023-03-22 00:33:41,"원상이","아현갓다가"
2023-03-22 00:33:42,"원상이","성수와"
2023-03-22 00:33:46,"뿌까","개멀어"
2023-03-22 00:33:48,"뿌까","걍 정반대야"
2023-03-22 00:33:49,"원상이","?"
2023-03-22 00:33:50,"원상이","저거"
2023-03-22 00:33:50,"뿌까","그리고 나 그날"
2023-03-22 00:33:53,"뿌까","친구랑 맘마먹음"
2023-03-22 00:33:56,"원상이","슬햄 등임?"
2023-03-22 00:34:00,"Yeon","이모티콘"
2023-03-22 00:34:02,"뿌까","신촌 "
2023-03-22 00:34:05,"뿌까","맛집 추천쥼"
2023-03-22 00:34:06,"뿌까","좀"
2023-03-22 00:34:12,"뿌까","내가 살거여서 싸야함"
2023-03-22 00:34:17,"원상이","아래는 엉골임?"
2023-03-22 00:34:25,"원상이","충격적이라"
2023-03-22 00:34:28,"원상이","잠이 확깨네"
2023-03-22 00:34:28,"Yeon","ㅋㅋㅋㅋ"
2023-03-22 00:34:31,"Yeon","개웃긴"
2023-03-22 00:34:32,"뿌까","잘자"
2023-03-22 00:34:39,"Yeon","엉덩이 직전"
2023-03-22 00:34:39,"유지수","나 연언니 남편 엉골본거야?"
2023-03-22 00:34:41,"Yeon"," 어께"
2023-03-22 00:34:49,"Yeon"," 엉덩이직전-어께"
2023-03-22 00:34:57,"Yeon","이모티콘"
2023-03-22 00:35:08,"원상이","슬햄 다 벗고"
2023-03-22 00:35:10,"원상이","주무시는구나"
2023-03-22 00:35:16,"유지수","빤쓰도 안입고 자??"
2023-03-22 00:35:19,"웅시기","이모티콘"
2023-03-22 00:35:26,"유지수","보호가 안되자나"
2023-03-22 00:35:28,"원상이","근데 어디가 엉골이고"
2023-03-22 00:35:29,"유지수","외부 세균으로부터"
2023-03-22 00:35:30,"웅시기","시력테스트임?"
2023-03-22 00:35:30,"Yeon","이모티콘"
2023-03-22 00:35:33,"원상이","어디가 등골인지"
2023-03-22 00:35:34,"Yeon"," 보호가 안됨"
2023-03-22 00:35:35,"원상이","구분이 안감"
2023-03-22 00:35:46,"웅시기","속목아님?"
2023-03-22 00:35:46,"Yeon"," 그리고 띵털을 마구 뿌림"
2023-03-22 00:35:59,"원상이","손목일수가"
2023-03-22 00:36:00,"원상이","업음"
2023-03-22 00:36:09,"원상이","손목이면 춘식이가 너무 큼"
2023-03-22 00:36:15,"유지수","저걸 분석하고 앉앗노"
2023-03-22 00:36:19,"Yeon","진짜"
2023-03-22 00:36:19,"유지수","원상햄 잠이나 자"
2023-03-22 00:36:22,"원상이","Wwwwwwww"
2023-03-22 00:36:26,"Yeon"," 축축하고 음습하다"
2023-03-22 00:36:26,"원상이","진짜 자야겟다"
2023-03-22 00:36:31,"유지수","남의남편 엉골 분석이나 하고잇다니"
2023-03-22 00:36:32,"원상이","존나 피곤해"
2023-03-22 00:36:37,"Yeon","부랄 사진 찍어주면"
2023-03-22 00:36:42,"유지수","밤샐듯 ㄷㄷ"
2023-03-22 00:36:42,"Yeon"," 하루 내내 볼거같음"
2023-03-22 00:36:45,"Yeon","이모티콘"
2023-03-22 00:36:45,"유지수","일도못하고"
2023-03-22 00:36:48,"원상이","애들아"
2023-03-22 00:36:49,"유지수","하루종일 볼듯 ㄷㄷ"
2023-03-22 00:36:53,"원상이","진짜 잘자"
2023-03-22 00:36:56,"Yeon","애들 진짜웃긴게"
2023-03-22 00:36:59,"Yeon"," 도파민"
2023-03-22 00:37:07,"Yeon","계속느끼고싶은데 노무졸리니까"
2023-03-22 00:37:14,"원상이","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2023-03-22 00:37:15,"Yeon","제발 나 잘때웃긴이야기하지말라고"
2023-03-22 00:37:16,"Yeon","거의"
2023-03-22 00:37:18,"유지수","다 재워버리잖아"
2023-03-22 00:37:20,"원상이","재우려고"
2023-03-22 00:37:23,"Yeon","악다구니쓰고"
2023-03-22 00:37:23,"원상이","말하는중"
2023-03-22 00:37:29,"Yeon","잘자얘들아"
2023-03-22 00:37:31,"Yeon","자라"
2023-03-22 00:37:32,"원상이","이모티콘"
2023-03-22 00:37:36,"Yeon","좀자라"
2023-03-22 00:37:37,"유지수","자라고 강요함"
2023-03-22 00:37:48,"원상이","아냐"
2023-03-22 00:37:50,"Yeon","잘자 아기 어쩌구들아!!!"
2023-03-22 00:37:51,"원상이","더 얘기하면"
2023-03-22 00:37:55,"원상이","내일 일어나서 볼래"
2023-03-22 00:38:12,"유지수","하아 난 벎서"
2023-03-22 00:38:12,"Yeon","그래서 내가 아네로스를 이번에 "
2023-03-22 00:38:15,"Yeon","살려고..."
2023-03-22 00:38:17,"유지수","금요일 갖자탕 생각에"
2023-03-22 00:38:19,"유지수","눈물이"
2023-03-22 00:38:45,"Yeon","근데 하트스티커는 붙이개 해줫는데"
2023-03-22 00:38:57,"Yeon"," 엉덩이는 필사적으로 지킴 왤까 ?"
2023-03-22 00:39:01,"유지수","근데 슬햄 빨가벗고 자면"
2023-03-22 00:39:05,"유지수","손 잘못 디디면"
2023-03-22 00:39:06,"Yeon","장사도구라 그렇다네요"
2023-03-22 00:39:11,"웅시기","https://youtube.com/shorts/6Of_-gZX2B4?feature=share"
2023-03-22 00:39:12,"유지수","꼬치잔ㅅㅎ아"
2023-03-22 00:39:21,"Yeon","내가 만지려고하면"
2023-03-22 00:39:25,"Yeon","다리사이로 "
2023-03-22 00:39:28,"Yeon"," 숨김"
2023-03-22 00:39:31,"유지수","시발 ㄴㄴㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2023-03-22 00:39:37,"Yeon","글고 어머 나 여자양 ><"
2023-03-22 00:39:40,"Yeon","아머뀌인 "
2023-03-22 00:39:41,"Yeon","함"
2023-03-22 00:39:48,"유지수","시발ㅋㅋㅌㅌㅋㅋㅋㅋㅋㅋ"
2023-03-22 00:40:00,"유지수","연언냐 애기 못낳겟어 이러다가"
2023-03-22 00:40:01,"유지수","ㅠㅜ"
2023-03-22 00:40:04,"Yeon","몰라"
2023-03-22 00:40:06,"Yeon","씨발아"
2023-03-22 00:40:12,"Yeon","어케든 되겟지 ㅠㅜ"
2023-03-22 00:40:16,"Yeon","이모티콘"
2023-03-22 00:40:18,"유지수","나 언니가 준 초콜렛"
2023-03-22 00:40:21,"Yeon","에휴 쓰발 "
2023-03-22 00:40:21,"유지수","못참고 세개먹고"
2023-03-22 00:40:23,"Yeon"," ㅇㅇ"
2023-03-22 00:40:25,"유지수","벌써다먹엇어"
2023-03-22 00:40:27,"Yeon"," 잘햇어"
2023-03-22 00:40:27,"유지수","ㅅㅂ 존나맛잇다"
2023-03-22 00:40:29,"Yeon","양도 작아"
2023-03-22 00:40:34,"Yeon","이모티콘"
2023-03-22 00:40:35,"유지수","소금 뿌려져잇어"
2023-03-22 00:40:36,"Yeon","훠훠"
2023-03-22 00:40:38,"유지수","하아"
2023-03-22 00:40:44,"유지수","너무맛있다..."
2023-03-22 00:40:47,"Yeon","병원은 어디로 옮길지 좀 더 생각해보자 "
2023-03-22 00:40:50,"Yeon"," 이 닦고자라"
2023-03-22 00:40:52,"유지수","나원래 아무거나 먹고 살앗는데"
2023-03-22 00:40:53,"Yeon","ㅋㅋ"
2023-03-22 00:40:54,"Yeon","ㅇㅇ"
2023-03-22 00:40:56,"유지수","원상햄 식빵부터"
2023-03-22 00:41:00,"Yeon","스트레스 받을땐 "
2023-03-22 00:41:02,"유지수","입맛이 점점 고급화됨"
2023-03-22 00:41:07,"Yeon"," 먹는거 신경 써줘야해"
2023-03-22 00:41:29,"유지수","아 나도 진자 자야겟다"
2023-03-22 00:41:34,"유지수","잘자 아기 어쩌구들아❤️❤️"
2023-03-22 00:42:19,"Yeon","030"
2023-03-22 00:42:20,"원상이","이모티콘"
2023-03-22 00:42:45,"Yeon","내남편 자지 돌돌말아서 다리사이에 수납하는것도 보고 "
2023-03-22 00:42:54,"Yeon","도파민 싹 다 수거하고 자러가네"
2023-03-22 00:42:57,"Yeon","독한련"
2023-03-22 02:42:30,"웅시기","https://youtube.com/shorts/rA8CkSDk1CA?feature=share"
2023-03-22 07:43:44,"뿌까","굿모닝"
2023-03-22 07:44:16,"원상이","굿모닝"
2023-03-22 07:54:40,"뿌까","아더워"
2023-03-22 08:01:46,"웅시기","모닝"
2023-03-22 08:01:58,"웅시기","숨막힐듯조여오는!"
2023-03-22 08:02:07,"웅시기","필드의 압빡~!"
2023-03-22 08:02:17,"웅시기","오직내가 믿는건~"
2023-03-22 08:05:32,"유지수","우하하"
2023-03-22 08:05:41,"유지수","오늘은 세시간반 잤어"
2023-03-22 08:06:43,"웅시기","왜못잤니?"
2023-03-22 08:06:50,"유지수","잘잔건데"
2023-03-22 08:06:53,"유지수","ㅜㅜ"
2023-03-22 08:06:56,"유지수","잠이안왕"
2023-03-22 08:06:59,"웅시기","헉"
2023-03-22 08:07:00,"웅시기","ㅠ"
2023-03-22 08:11:50,"유지수","날 꼭 껴안고 잠들어줄래..?"
2023-03-22 08:11:57,"유지수","이모티콘"
2023-03-22 08:12:26,"뿌까","이거 제목"
2023-03-22 08:12:29,"뿌까","아니 이거 가사"
2023-03-22 08:12:30,"뿌까","좋다"
2023-03-22 08:12:32,"뿌까","먼노래노"
2023-03-22 08:12:47,"뿌까","오늘 개더움"
2023-03-22 08:12:57,"웅시기","샵검색: #유희왕 오프닝"
2023-03-22 08:13:02,"뿌까","ㄱㅅ"
2023-03-22 08:13:56,"뿌까","듣는 중"
2023-03-22 08:13:58,"뿌까","ㅈㄴ 좋다"
2023-03-22 08:14:07,"뿌까","https://youtu.be/GM3eisuIEEA"
2023-03-22 08:14:10,"뿌까","어디 한 번 해봐"
2023-03-22 08:14:11,"뿌까","! "
2023-03-22 08:14:14,"뿌까","그래 한 번 해봐"
2023-03-22 08:14:15,"뿌까","~ "
2023-03-22 08:14:18,"뿌까","오직 믿는 건 "
2023-03-22 08:14:33,"뿌까","유희왕 놀이하자 웅식아"
2023-03-22 08:14:40,"뿌까","군대 가고싶다"
2023-03-22 08:14:48,"뿌까","내가 남자면 군대가기전 운동 ㅈㄴ 해서"
2023-03-22 08:14:55,"뿌까","몸 부풀린담에"
2023-03-22 08:14:58,"뿌까","후임들이랑"
2023-03-22 08:15:02,"뿌까","유희왕 놀ㅇ 할 거임"
2023-03-22 08:15:38,"웅시기","뿌까 군대가면"
2023-03-22 08:15:44,"웅시기","애들 ㅈㄴ 잘갈굴거같음"
2023-03-22 08:16:34,"유지수","지수는?!"
2023-03-22 08:16:39,"유지수","지수는 군대가면 어떨거같아?❤️❤️"
2023-03-22 08:17:05,"Yeon","관심병사🤱🏻"
2023-03-22 08:17:30,"웅시기","그린캠프"
2023-03-22 08:17:38,"뿌까","나루토 놀이
하고 싶다"
2023-03-22 08:17:42,"뿌까","대신에 나도 빌런 해줌"
2023-03-22 08:17:54,"원상이","나루토놀이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2023-03-22 08:18:01,"뿌까","화둔! "
2023-03-22 08:18:07,"뿌까","호화구의
술! "
2023-03-22 08:18:16,"뿌까","소환술! "
2023-03-22 08:18:33,"Yeon","(자기 물건의 크기를
확인하는 인)"
2023-03-22 08:18:37,"뿌까","ㅋㅋㅋㅋ ㅋㅋ ㅋ ㅋㅋ"
2023-03-22 08:18:42,"뿌까","원상ㄱ이야"
